date,AEC,AEE,AEN,AEP,AEU,AEZ,AGL,ALH,ALI,ALR,ALS,ALU,AMA,AMB,AMF,AMG,AMP,AMR,AMS,AMY,AMZ,APG,AUA,AUG,AZA,AZB,AZD,AZH,AZK,AZL,AZM,AZN,AZO,AZS,AZT,AZY,KOE
4/21/2015,0.010907,0.010154,0.012529,0.012563,0.01522,,0.050557,0.073533,0.019998,0.035473,0.051747,0.014102,0.048061,0.021106,0.011187,0.04414,0.034898,0.020701,0.011106,0.032196,0.01171,0.014452,,0.028722,0.02797,0.050616,0.045387,0.061514,0.047065,0.034661,0.029405,0.011576,0.026788,0.010774,0.011022,0.020772,
4/22/2015,0.010905,0.010157,0.012534,0.012544,0.015103,,0.050473,0.073115,0.019927,0.035564,0.051727,0.014063,0.04806,0.021108,0.011185,0.044015,0.034915,0.020774,0.011105,0.032089,0.0117,0.01447,,0.028826,0.027975,0.050551,0.045263,0.061109,0.047075,0.034676,0.029321,0.011561,0.026782,0.010772,0.011026,0.020739,
4/24/2015,0.01086,0.010158,0.012527,0.012636,0.015386,,0.050642,0.074459,0.020213,0.036185,0.051713,0.014154,0.047611,0.020915,0.011082,0.044579,0.034939,0.021165,0.011041,0.032496,0.011738,0.014443,,0.02939,0.027729,0.050668,0.045822,0.062115,0.046655,0.034695,0.029696,0.011594,0.027243,0.010716,0.010928,0.020713,
4/27/2015,0.010841,0.010159,0.012527,0.01267,0.015556,,0.050863,0.075343,0.02033,0.036766,0.051765,0.014221,0.047447,0.020835,0.011043,0.044693,0.034948,0.02116,0.011021,0.032602,0.011678,0.014412,,0.029382,0.027634,0.050758,0.045942,0.06266,0.04649,0.034705,0.029777,0.011545,0.027339,0.010696,0.010891,0.020728,
4/28/2015,0.010864,0.010163,0.01254,0.012666,0.015523,,0.050905,0.07512,0.020208,0.036186,0.051872,0.01421,0.047695,0.020957,0.011104,0.044113,0.034958,0.020946,0.011062,0.032187,0.011657,0.014465,,0.029083,0.027773,0.050822,0.045347,0.062613,0.046727,0.034716,0.029381,0.011535,0.02692,0.010736,0.010945,0.020792,
4/29/2015,0.010854,0.010165,0.012544,0.012628,0.015474,,0.050911,0.074994,0.020117,0.035907,0.051846,0.014198,0.047751,0.020981,0.01111,0.043698,0.034966,0.021008,0.011082,0.031861,0.011642,0.014427,,0.029152,0.027789,0.050812,0.044932,0.062493,0.046755,0.034723,0.029104,0.011524,0.026723,0.010739,0.010952,0.0208,
4/30/2015,0.01085,0.010183,0.012551,0.012519,0.015167,,0.050599,0.073282,0.019965,0.035564,0.051802,0.014053,0.04781,0.021015,0.011121,0.04352,0.035,0.021265,0.011092,0.031716,0.011544,0.014457,,0.029512,0.027842,0.050539,0.044747,0.06112,0.046836,0.034757,0.028979,0.011432,0.026743,0.010727,0.010963,0.020689,
5/4/2015,0.010842,0.010149,0.012545,0.012558,0.015178,,0.050554,0.073375,0.020095,0.036026,0.051747,0.014063,0.047621,0.02092,0.011071,0.044245,0.035009,0.021606,0.011056,0.03227,0.011599,0.014469,,0.030012,0.027731,0.050476,0.045475,0.061233,0.046649,0.034766,0.02947,0.011484,0.027227,0.010693,0.010918,0.02062,
5/5/2015,0.01084,0.010166,0.012548,0.012549,0.015083,,0.050468,0.072846,0.019943,0.036209,0.051726,0.014025,0.047654,0.020938,0.011075,0.044125,0.035018,0.02149,0.011057,0.032173,0.011655,0.014495,,0.02983,0.027746,0.050413,0.045352,0.060907,0.046673,0.034775,0.029391,0.01154,0.026993,0.010694,0.010927,0.020604,
5/6/2015,0.010829,0.010161,0.012547,0.01249,0.014912,,0.050303,0.072052,0.019845,0.03568,0.051658,0.013949,0.047645,0.020935,0.011066,0.044034,0.035027,0.021679,0.01105,0.032096,0.011679,0.014476,,0.030089,0.027744,0.050268,0.045258,0.060418,0.04667,0.034784,0.029333,0.011568,0.027033,0.010681,0.010921,0.020541,
5/7/2015,0.010826,0.010156,0.01255,0.012471,0.014918,,0.050295,0.072157,0.019747,0.035287,0.051628,0.013955,0.047644,0.020937,0.011068,0.043894,0.035036,0.02178,0.011053,0.031995,0.011557,0.01447,,0.030219,0.027747,0.05029,0.045119,0.060454,0.046674,0.034793,0.029235,0.01145,0.027106,0.010684,0.010924,0.020561,
5/8/2015,0.010868,0.01019,0.01257,0.012555,0.015192,,0.050614,0.073439,0.020104,0.035367,0.051841,0.014075,0.047818,0.021015,0.011125,0.043862,0.03506,0.021496,0.011097,0.031975,0.01152,0.014477,,0.029817,0.027853,0.050589,0.045092,0.061511,0.046854,0.034818,0.029216,0.011415,0.027106,0.010735,0.01097,0.020714,
5/11/2015,0.010903,0.010205,0.01258,0.012643,0.015273,,0.050755,0.073864,0.020325,0.035933,0.051968,0.014121,0.04794,0.021078,0.011167,0.044009,0.035069,0.021465,0.01113,0.032088,0.011567,0.014496,,0.029771,0.027939,0.05073,0.04524,0.061955,0.047002,0.034829,0.029304,0.011461,0.027047,0.010768,0.011006,0.020801,
5/12/2015,0.010921,0.010238,0.01259,0.012669,0.015366,,0.050799,0.074288,0.020505,0.035802,0.052051,0.014168,0.048083,0.021139,0.011214,0.043663,0.035079,0.021523,0.011168,0.031813,0.011589,0.014486,,0.029835,0.028032,0.050855,0.044892,0.062532,0.047156,0.034844,0.029073,0.011485,0.026979,0.010801,0.011049,0.020875,
5/13/2015,0.010962,0.010284,0.012615,0.012677,0.015586,,0.051074,0.075197,0.020539,0.035142,0.052224,0.014287,0.04839,0.021268,0.011298,0.043307,0.035087,0.021303,0.011234,0.031563,0.011431,0.014477,,0.029519,0.028207,0.051163,0.044533,0.063293,0.047447,0.034855,0.028837,0.011338,0.026654,0.010863,0.011112,0.021038,
5/14/2015,0.010938,0.010286,0.01262,0.012669,0.015731,,0.051228,0.075944,0.020692,0.034861,0.052261,0.014348,0.048342,0.021252,0.011293,0.042737,0.035096,0.021328,0.011234,0.031138,0.011497,0.014474,,0.029544,0.028162,0.051259,0.043958,0.063727,0.047376,0.034863,0.028454,0.011401,0.026629,0.010857,0.0111,0.02106,
5/15/2015,0.010962,0.010308,0.012632,0.012673,0.015804,,0.051312,0.076201,0.020715,0.034877,0.052352,0.014378,0.048505,0.021326,0.011338,0.042496,0.035124,0.021045,0.011269,0.03097,0.011397,0.014486,,0.02934,0.028263,0.051349,0.043734,0.06391,0.047546,0.034885,0.028298,0.011303,0.026347,0.010889,0.01114,0.021129,
5/18/2015,0.010968,0.010311,0.012637,0.012707,0.015999,,0.051541,0.077085,0.020844,0.034831,0.052425,0.014469,0.048493,0.021322,0.011341,0.042505,0.035142,0.021065,0.011272,0.030994,0.011441,0.014487,,0.029189,0.028253,0.051527,0.043743,0.064639,0.047526,0.034899,0.028302,0.011343,0.026443,0.0109,0.011139,0.021194,
5/20/2015,0.010952,0.010294,0.012635,0.012701,0.015877,,0.051308,0.076197,0.020892,0.035171,0.052321,0.01438,0.048368,0.021269,0.011302,0.04284,0.035151,0.020719,0.011244,0.03126,0.011352,0.014526,,0.028744,0.02818,0.051323,0.044081,0.064014,0.047403,0.034908,0.028519,0.011264,0.026348,0.010867,0.011106,0.021079,
5/21/2015,0.010964,0.010328,0.012642,0.012649,0.01565,,0.051055,0.075092,0.020695,0.034829,0.052276,0.014289,0.04857,0.021359,0.011346,0.042356,0.035162,0.02051,0.011272,0.030883,0.011232,0.014542,,0.028476,0.0283,0.051198,0.0436,0.063126,0.047603,0.034917,0.028198,0.011152,0.026073,0.010888,0.011155,0.021068,
5/22/2015,0.01095,0.010298,0.012644,0.012648,0.015499,,0.050888,0.074503,0.020613,0.035272,0.052187,0.014223,0.048419,0.021293,0.011306,0.042697,0.035188,0.020761,0.011245,0.031156,0.011346,0.014552,,0.028792,0.028214,0.051057,0.043939,0.062631,0.047459,0.034938,0.028426,0.011262,0.026299,0.010857,0.01112,0.020986,
5/25/2015,0.010948,0.010293,0.012646,0.012619,0.015294,,0.050624,0.07339,0.020294,0.035478,0.052075,0.014132,0.048403,0.021287,0.011293,0.042913,0.035197,0.020532,0.011234,0.031321,0.011335,0.014558,,0.028501,0.028203,0.050852,0.044147,0.061745,0.04744,0.034947,0.028576,0.011254,0.026171,0.010838,0.01111,0.020898,
5/26/2015,0.01092,0.010285,0.012652,0.012632,0.015203,,0.050523,0.072993,0.020212,0.035738,0.05196,0.014101,0.048248,0.021219,0.011245,0.043142,0.035206,0.020547,0.011198,0.031503,0.011355,0.014589,,0.028522,0.028096,0.050753,0.044388,0.061566,0.047252,0.034955,0.028734,0.011278,0.026185,0.010802,0.011066,0.02082,
5/27/2015,0.010933,0.010265,0.012654,0.012671,0.015321,,0.050685,0.073637,0.020537,0.035571,0.052063,0.014146,0.048239,0.021213,0.011252,0.043289,0.035215,0.020647,0.011207,0.031622,0.01133,0.014588,,0.028656,0.028099,0.050871,0.044543,0.062068,0.04726,0.034963,0.028833,0.011255,0.02642,0.010814,0.011072,0.020867,
5/28/2015,0.010936,0.010272,0.012655,0.012602,0.015205,,0.050608,0.073136,0.020426,0.035998,0.052044,0.014108,0.048252,0.021217,0.011252,0.043466,0.035223,0.020774,0.011205,0.031751,0.011393,0.014583,,0.028823,0.0281,0.050795,0.044717,0.061715,0.047262,0.03497,0.028957,0.011313,0.026494,0.010807,0.011071,0.020835,
5/29/2015,0.010946,0.010284,0.012666,0.012579,0.015129,,0.050548,0.072693,0.020296,0.036072,0.05204,0.014061,0.048327,0.021251,0.011265,0.04355,0.03525,0.020888,0.011214,0.031817,0.011401,0.014611,,0.028976,0.028138,0.050755,0.044804,0.061312,0.047324,0.034995,0.029014,0.011321,0.026462,0.010809,0.011084,0.020817,
6/1/2015,0.010931,0.010272,0.012653,0.012495,0.0147,,0.050123,0.07063,0.019841,0.036039,0.05185,0.01388,0.048266,0.021223,0.011231,0.04376,0.035259,0.020942,0.011185,0.031971,0.011462,0.01456,,0.029045,0.028099,0.05036,0.044986,0.059643,0.047258,0.035002,0.029143,0.011374,0.026522,0.01077,0.011059,0.020644,
6/2/2015,0.010957,0.010287,0.01266,0.012561,0.014889,,0.050323,0.07145,0.01992,0.036159,0.051977,0.01396,0.04838,0.021281,0.011269,0.043672,0.035268,0.021057,0.011215,0.031908,0.011499,0.014582,,0.029203,0.028175,0.050529,0.044919,0.060355,0.047377,0.035009,0.029095,0.011412,0.026549,0.010803,0.011093,0.020727,
6/3/2015,0.010973,0.010299,0.012669,0.012675,0.015214,,0.050679,0.073106,0.020222,0.036206,0.052118,0.014111,0.048409,0.021292,0.011288,0.043614,0.035276,0.021338,0.011233,0.031878,0.011515,0.014581,,0.029566,0.028191,0.050842,0.044872,0.061645,0.047407,0.035019,0.029062,0.011427,0.026732,0.010832,0.011102,0.020858,
6/4/2015,0.010959,0.010285,0.012669,0.012649,0.015058,,0.050514,0.072395,0.020006,0.036413,0.052043,0.014042,0.048354,0.021269,0.011269,0.043635,0.035285,0.021705,0.011218,0.031894,0.011485,0.014576,,0.030032,0.028163,0.05067,0.044895,0.060995,0.047363,0.035027,0.029083,0.011409,0.026946,0.010812,0.011086,0.020781,
6/5/2015,0.010948,0.010291,0.012679,0.012572,0.014952,,0.050461,0.071939,0.019855,0.035812,0.052037,0.014016,0.048401,0.021293,0.011275,0.043113,0.035312,0.021349,0.011224,0.031503,0.011284,0.014585,,0.029557,0.028185,0.050631,0.044402,0.060558,0.047394,0.03505,0.028753,0.011229,0.026525,0.010815,0.011098,0.020776,
6/8/2015,0.010856,0.010206,0.012644,0.012412,0.014317,,0.049541,0.068409,0.019115,0.036841,0.051496,0.013709,0.047772,0.021013,0.011079,0.044353,0.035321,0.021821,0.011073,0.032413,0.01172,0.014494,,0.030205,0.027814,0.04967,0.045622,0.057622,0.046762,0.035057,0.029576,0.011627,0.027167,0.010648,0.010925,0.020258,
6/9/2015,0.010856,0.010211,0.012649,0.012405,0.014346,,0.049676,0.068672,0.019313,0.036386,0.0516,0.013744,0.047844,0.021049,0.011102,0.043946,0.035329,0.021908,0.011089,0.032114,0.011687,0.014543,,0.030305,0.027844,0.049762,0.045238,0.057814,0.046818,0.035063,0.029311,0.011596,0.027063,0.010665,0.010945,0.020304,
6/10/2015,0.01087,0.010223,0.012659,0.012473,0.014608,,0.049947,0.069872,0.019634,0.036036,0.051747,0.01386,0.047906,0.021074,0.011131,0.043628,0.035337,0.021853,0.011111,0.031878,0.011697,0.014575,,0.030207,0.027888,0.050079,0.044939,0.059001,0.04689,0.035071,0.029108,0.011601,0.027184,0.010701,0.01097,0.020441,
6/11/2015,0.010897,0.010245,0.012668,0.012544,0.014805,,0.050154,0.070755,0.019762,0.036582,0.051868,0.013957,0.048014,0.021126,0.011166,0.043696,0.035346,0.021802,0.011137,0.031923,0.011674,0.014579,,0.030115,0.027954,0.050297,0.044996,0.05978,0.047,0.035081,0.029161,0.011581,0.027262,0.010737,0.010999,0.020554,
6/12/2015,0.010931,0.010281,0.01267,0.012511,0.014748,,0.05023,0.070584,0.019851,0.036419,0.051957,0.013951,0.048244,0.021234,0.011222,0.043538,0.035373,0.02151,0.011176,0.031797,0.011543,0.014588,,0.029746,0.028093,0.050341,0.044827,0.05959,0.047233,0.035106,0.029059,0.011463,0.026885,0.010776,0.011056,0.020611,
6/15/2015,0.010916,0.010253,0.012676,0.012479,0.014485,,0.049928,0.069272,0.019853,0.036345,0.051818,0.013836,0.048139,0.021186,0.011185,0.043753,0.035382,0.021694,0.011149,0.031969,0.011607,0.01461,,0.029993,0.028039,0.050073,0.045039,0.058481,0.047136,0.035115,0.029192,0.011524,0.026935,0.010741,0.011029,0.020484,
6/16/2015,0.01091,0.010236,0.012688,0.012529,0.014699,,0.050131,0.070308,0.019988,0.036182,0.051886,0.013906,0.048073,0.021157,0.01117,0.043829,0.035391,0.021821,0.011146,0.032021,0.011696,0.014626,,0.030155,0.027994,0.050252,0.045109,0.059293,0.047065,0.035124,0.029246,0.011606,0.027121,0.010743,0.011004,0.020543,
6/17/2015,0.010885,0.010215,0.012686,0.012535,0.014777,,0.05022,0.070753,0.020039,0.036247,0.051916,0.013945,0.047902,0.021079,0.011135,0.043748,0.0354,0.021773,0.01112,0.031961,0.011621,0.014606,,0.030104,0.027897,0.050278,0.045023,0.059713,0.046893,0.035133,0.029179,0.011536,0.027075,0.010717,0.010972,0.020512,
6/18/2015,0.010906,0.010232,0.012688,0.012578,0.014984,,0.050471,0.071807,0.020276,0.036169,0.052019,0.01404,0.047974,0.021114,0.011166,0.043597,0.035408,0.021861,0.011145,0.031837,0.011685,0.014632,,0.030231,0.027945,0.050472,0.044853,0.060469,0.046973,0.035141,0.029072,0.011592,0.027082,0.010745,0.010995,0.020615,
6/19/2015,0.010914,0.010229,0.012701,0.01263,0.015082,,0.050586,0.0722,0.020331,0.036632,0.052089,0.01408,0.047961,0.021111,0.011168,0.043804,0.035436,0.021762,0.011148,0.031984,0.011722,0.014656,,0.030078,0.027935,0.050547,0.045044,0.060801,0.046957,0.035164,0.029197,0.011628,0.027032,0.010746,0.010992,0.020641,
6/22/2015,0.010936,0.01025,0.012696,0.012643,0.015247,,0.050779,0.072965,0.020396,0.036277,0.052215,0.014152,0.048122,0.021185,0.011215,0.043392,0.035445,0.021567,0.011186,0.031682,0.011516,0.014645,,0.029818,0.028026,0.050742,0.04462,0.061484,0.047112,0.035172,0.028909,0.011436,0.02693,0.010788,0.011036,0.020761,
6/23/2015,0.010953,0.010277,0.012699,0.012672,0.015167,,0.050779,0.072755,0.020277,0.03638,0.052208,0.014134,0.048246,0.021244,0.011242,0.043294,0.035453,0.021326,0.011203,0.031607,0.011397,0.014683,,0.029506,0.028087,0.050731,0.044515,0.061291,0.047213,0.035176,0.028839,0.011326,0.026803,0.010801,0.011059,0.020769,
6/24/2015,0.010983,0.01029,0.012708,0.012721,0.015343,,0.051007,0.073618,0.020452,0.036546,0.052353,0.014235,0.048363,0.021293,0.011279,0.04344,0.035462,0.021341,0.011229,0.031717,0.011348,0.014691,,0.029538,0.028142,0.050898,0.04466,0.06195,0.047303,0.035183,0.028935,0.011284,0.026799,0.010834,0.011086,0.020869,
6/25/2015,0.010991,0.010304,0.012708,0.01266,0.015169,,0.050864,0.072867,0.020275,0.036361,0.052332,0.014175,0.048484,0.021347,0.011302,0.043265,0.035471,0.021228,0.011242,0.031593,0.01127,0.014687,,0.029393,0.028201,0.050823,0.044482,0.061409,0.047401,0.035193,0.028815,0.01121,0.026619,0.010843,0.01111,0.020854,
6/26/2015,0.010995,0.010308,0.012716,0.012631,0.015222,,0.050996,0.073141,0.020482,0.036233,0.052414,0.014195,0.048521,0.021369,0.011311,0.043144,0.0355,0.021205,0.011253,0.031506,0.01124,0.014697,,0.029368,0.028222,0.050875,0.044357,0.061557,0.047433,0.035219,0.028731,0.011182,0.026575,0.01085,0.01112,0.020872,
6/29/2015,0.010975,0.010295,0.012717,0.012559,0.014936,,0.050676,0.071721,0.0201,0.036267,0.052275,0.014063,0.048409,0.021323,0.01127,0.043396,0.035509,0.021182,0.011224,0.031696,0.011394,0.014672,,0.029347,0.028167,0.050615,0.044621,0.060414,0.047343,0.035227,0.028912,0.011329,0.026476,0.010812,0.011093,0.020734,
6/30/2015,0.010992,0.010304,0.012722,0.012525,0.015015,,0.050715,0.072037,0.020326,0.035655,0.052329,0.014088,0.048477,0.021352,0.011294,0.043385,0.035518,0.021292,0.011242,0.031688,0.011347,0.014703,,0.02949,0.028206,0.050707,0.044599,0.060707,0.04741,0.035235,0.028896,0.011287,0.026499,0.01083,0.011111,0.020784,
7/1/2015,0.01098,0.010304,0.012722,0.012489,0.014879,,0.050647,0.071586,0.020244,0.03552,0.052294,0.014046,0.048476,0.021354,0.011287,0.043277,0.035527,0.021154,0.01124,0.031603,0.011285,0.014701,,0.029307,0.0282,0.050617,0.044486,0.060342,0.047395,0.035244,0.028823,0.01123,0.026458,0.010819,0.011109,0.020732,
7/2/2015,0.010981,0.010298,0.012728,0.012528,0.014901,,0.050662,0.071722,0.020188,0.035944,0.052292,0.014063,0.048388,0.021315,0.011269,0.0436,0.035536,0.021246,0.011231,0.031838,0.011301,0.014717,,0.029424,0.028172,0.050647,0.044795,0.060539,0.047348,0.035253,0.029029,0.01125,0.026607,0.010815,0.011095,0.020733,
7/3/2015,0.010989,0.010319,0.012737,0.012486,0.014787,,0.050652,0.071269,0.020077,0.035807,0.052321,0.014024,0.048489,0.021361,0.011288,0.043445,0.035563,0.021231,0.011244,0.031729,0.011302,0.014703,,0.0294,0.028218,0.050571,0.044652,0.060098,0.047422,0.035277,0.028933,0.011248,0.026511,0.010816,0.011113,0.020707,
7/6/2015,0.010993,0.010311,0.012747,0.012546,0.014974,,0.050832,0.072135,0.020231,0.035861,0.052406,0.01412,0.048451,0.021346,0.011289,0.043464,0.035573,0.021144,0.01125,0.031741,0.011281,0.014722,0.009953,0.029291,0.028204,0.050734,0.044669,0.060857,0.047398,0.035287,0.028944,0.011231,0.026408,0.010828,0.011112,0.020777,
7/7/2015,0.010993,0.010323,0.012751,0.012489,0.014808,,0.050673,0.071412,0.020142,0.035631,0.052365,0.014063,0.048507,0.02137,0.011293,0.043382,0.035582,0.020958,0.01125,0.031675,0.011263,0.014754,0.009915,0.029046,0.028232,0.050631,0.04457,0.060225,0.047444,0.035296,0.028883,0.011212,0.026224,0.010827,0.011121,0.020739,
7/8/2015,0.010991,0.010318,0.01275,0.012425,0.014639,,0.05047,0.070467,0.02001,0.035461,0.052303,0.013991,0.048486,0.021364,0.011284,0.043587,0.035592,0.021114,0.011245,0.031827,0.011157,0.014742,0.009857,0.029256,0.028234,0.050463,0.044795,0.05948,0.047444,0.035302,0.029032,0.01112,0.026305,0.010812,0.01112,0.020661,
7/9/2015,0.011013,0.010329,0.012759,0.012494,0.014942,,0.050771,0.071897,0.020384,0.035116,0.052451,0.014115,0.04856,0.021397,0.011314,0.043484,0.035601,0.021096,0.01127,0.031748,0.011199,0.014751,0.009965,0.029229,0.028268,0.050758,0.044686,0.060766,0.047501,0.035312,0.028957,0.011157,0.026317,0.010847,0.01114,0.020802,
7/10/2015,0.01103,0.01034,0.012768,0.012541,0.015032,,0.050926,0.072353,0.020576,0.035104,0.052538,0.014172,0.048648,0.021436,0.011341,0.043292,0.035628,0.021172,0.011291,0.03161,0.011127,0.014753,0.010018,0.029331,0.028321,0.050873,0.044497,0.061112,0.047586,0.035335,0.028841,0.011091,0.026417,0.010869,0.011161,0.020867,
7/13/2015,0.011017,0.010327,0.012772,0.012595,0.015144,,0.051007,0.072803,0.020873,0.035296,0.052565,0.014215,0.04855,0.021395,0.011321,0.043259,0.035637,0.021043,0.01128,0.031594,0.011048,0.014786,0.010067,0.029166,0.02827,0.050938,0.04445,0.061611,0.047499,0.035344,0.028805,0.011017,0.026475,0.010863,0.011142,0.020874,
7/14/2015,0.011011,0.010337,0.012773,0.012576,0.015082,,0.050945,0.07251,0.020689,0.035562,0.052572,0.014183,0.048569,0.021404,0.011324,0.04301,0.035646,0.020773,0.011281,0.031416,0.010958,0.014786,0.010035,0.028828,0.028277,0.050925,0.044206,0.061378,0.047509,0.035352,0.028652,0.010933,0.026292,0.010863,0.011145,0.020869,
7/15/2015,0.011027,0.010348,0.012779,0.012577,0.01502,,0.050942,0.072288,0.020791,0.035816,0.052588,0.014157,0.048726,0.021459,0.011351,0.04293,0.035656,0.020778,0.011298,0.031356,0.010966,0.014815,0.01004,0.02883,0.028337,0.050931,0.044135,0.061272,0.047609,0.035362,0.028613,0.010941,0.026351,0.010878,0.011167,0.020886,
7/16/2015,0.011041,0.010365,0.012792,0.012609,0.015041,,0.050983,0.072298,0.020863,0.035898,0.052637,0.014182,0.048805,0.021494,0.011371,0.042947,0.035693,0.020784,0.011311,0.031366,0.010964,0.014841,0.010054,0.028839,0.028378,0.050966,0.04414,0.061317,0.047673,0.035396,0.028613,0.01094,0.026442,0.010891,0.011185,0.020899,
7/20/2015,0.011056,0.010367,0.012791,0.012598,0.014792,,0.050723,0.071089,0.020794,0.037389,0.052528,0.014067,0.048837,0.021513,0.011368,0.043468,0.035702,0.02081,0.011309,0.031757,0.010845,0.014855,0.009998,0.028876,0.028403,0.05079,0.044669,0.060457,0.04771,0.035403,0.028952,0.010848,0.02661,0.010884,0.011188,0.020824,
7/21/2015,0.01106,0.010361,0.012795,0.012623,0.014807,,0.050792,0.071342,0.020706,0.037807,0.052531,0.014069,0.048823,0.021507,0.011366,0.043633,0.035711,0.020915,0.011309,0.031878,0.010731,0.014877,0.009999,0.029006,0.028398,0.050816,0.044818,0.06058,0.047702,0.035412,0.029052,0.010742,0.026631,0.010882,0.011189,0.020835,
7/22/2015,0.011061,0.010356,0.012795,0.012612,0.014751,,0.050712,0.071029,0.020579,0.037989,0.052481,0.014044,0.048772,0.021484,0.011352,0.043867,0.03572,0.021194,0.011299,0.032054,0.010708,0.014872,0.009973,0.029379,0.02837,0.050784,0.045045,0.060394,0.047655,0.035419,0.029201,0.010725,0.026831,0.010874,0.011179,0.020811,
7/23/2015,0.011018,0.010345,0.012784,0.012483,0.014307,,0.050237,0.068778,0.019902,0.037854,0.052272,0.013857,0.048648,0.021424,0.011295,0.044021,0.03573,0.021388,0.011253,0.032169,0.010785,0.014824,0.009796,0.029632,0.028288,0.050349,0.045203,0.058613,0.047518,0.035425,0.029304,0.010804,0.026959,0.010813,0.011136,0.020573,
7/24/2015,0.010994,0.010329,0.012789,0.012506,0.014359,,0.050217,0.068982,0.019981,0.037935,0.052239,0.013874,0.048433,0.021332,0.011247,0.04427,0.035757,0.02143,0.011223,0.032353,0.01071,0.014845,0.009805,0.029682,0.028176,0.050362,0.045454,0.058945,0.047324,0.035447,0.029468,0.010737,0.027029,0.01079,0.011088,0.020551,
7/27/2015,0.010957,0.010306,0.012787,0.012408,0.014168,,0.050018,0.067999,0.019675,0.037938,0.052108,0.013788,0.048227,0.021236,0.011191,0.044347,0.035766,0.021752,0.011181,0.032407,0.010927,0.014832,0.009718,0.030114,0.028066,0.050097,0.045559,0.058056,0.047135,0.035454,0.02954,0.010942,0.02715,0.010744,0.011049,0.020403,
